code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
QP091007,25,0,51,83
QP091007,25,0,51,83
QP091007,25,0,51,83
QP091035,25,0,90,116
QP091035,25,0,90,116
QP091035,25,0,90,116
QP091035,25,0,90,116
QP091031,25,0,79,82
QP091031,25,0,79,82
QP091031,25,0,79,82
QP091031,25,0,79,82
QP092021,25,12,75,77
QP092021,25,7,75,77
QP092021,25,0,75,77
QP092021,25,0,75,77
QP095010,25,13,93,99
QP095010,25,12,93,99
QP095010,25,12,93,99
QP095010,25,12,93,99
QP095030,25,13,63,85
QP095030,25,13,63,85
QP095030,25,13,63,85
QP095030,25,12,63,85
QP095030,25,12,69,66
QP095030,25,12,69,66
QP095030,25,12,69,66
QP095030,25,12,69,66
QP095024,25,14,72,53
QP095024,25,20,72,53
QP095024,25,15,72,53
QP095024,25,16,72,53
QP095019,25,0,50,65
QP095019,25,0,50,65
QP095019,25,0,50,65
QP095019,25,0,50,65
QP974007,28,11,138,124
QP974007,28,12,138,124
QP974007,28,12,138,124
QP974007,28,12,138,124
QP972004,31,32,50,43
QP972004,31,26,50,43
QP972004,31,20,50,43
QP972004,31,12,50,43
QP056002,14,12,76,77
QP056002,14,0,76,77
QP056002,14,7,76,77
QP056002,14,10,76,77
QP036001,18,10,68,71
QP036001,18,8,68,71
QP036001,18,12,68,71
QP036001,18,10,68,71
QP037007,18,0,52,52
QP037007,18,0,52,52
QP037007,18,0,52,52
QP037007,18,0,52,52
QP088003,12,12,97,77
QP088003,12,13,97,77
QP088003,12,12,97,77
QP088003,12,11,97,77
QP010001,19,8,65,82
QP010001,19,6,65,82
QP010001,19,10,65,82
QP010001,19,9,65,82
QP973011,33,15,119,109
QP973011,33,24,119,109
QP973011,33,25,119,109
QP973011,33,26,119,109
QP002012,20,19,53,48
QP002012,20,27,53,48
QP002012,20,26,53,48
QP002012,20,21,53,48
QP060014,20,22,89,81
QP060014,20,13,89,81
QP060014,20,24,89,81
QP060014,20,19,89,81
QP059049,09,16,64,80
QP059049,09,15,64,80
QP059049,09,15,64,80
QP059049,09,12,64,80
QP062003,09,6,73,57
QP062003,09,11,73,57
QP062003,09,0,73,57
QP062003,09,11,73,57
QP093056,24,14,75,76
QP093056,24,14,75,76
QP093056,24,14,75,76
QP093056,24,16,75,76
QP094019,24,0,68,78
QP094019,24,0,68,78
QP094019,24,0,68,78
QP094019,24,0,68,78
QP094041,24,0,85,99
QP094041,24,0,85,99
QP094041,24,0,85,99
QP094041,24,0,85,99
QP091035,25,12,68,76
QP091035,25,10,68,76
QP091035,25,11,68,76
QP091035,25,8,68,76
QP092021,25,12,69,74
QP092021,25,7,69,74
QP092021,25,0,69,74
QP092021,25,0,69,74
QP092001,25,7,71,86
QP092001,25,12,71,86
QP092001,25,11,71,86
QP092001,25,8,71,86
QP095014,25,13,67,83
QP095014,25,11,67,83
QP095014,25,13,67,83
QP095014,25,13,67,83
QP095041,25,0,61,45
QP095041,25,0,61,45
QP095041,25,0,61,45
QP095041,25,0,61,45
QP078003,25,11,65,91
QP078003,25,12,65,91
QP078003,25,11,65,91
QP078003,25,11,65,91
QP972005,31,38,51,67
QP972005,31,28,51,67
QP972005,31,36,51,67
QP972005,31,35,51,67
QP061002,70,12,47,38
QP061002,70,13,47,38
QP061002,70,13,47,38
QP061002,70,15,47,38
QP076003,70,13,46,51
QP076003,70,10,46,51
QP076003,70,15,46,51
QP076003,70,12,46,51
QP076019,70,12,76,72
QP076019,70,12,76,72
QP076019,70,14,76,72
QP076019,70,12,76,72
QP011004,11,0,37,55
QP011004,11,0,37,55
QP011004,11,0,37,55
QP011004,11,0,37,55
QP030010,11,11,106,101
QP030010,11,12,106,101
QP030010,11,12,106,101
QP030010,11,12,106,101
QP030010,11,25,82,67
QP030010,11,24,82,67
QP030010,11,24,82,67
QP030010,11,24,82,67
QP030004,11,12,50,63
QP030004,11,12,50,63
QP030004,11,12,50,63
QP030004,11,14,50,63
QP012001,16,11,56,73
QP012001,16,12,56,73
QP012001,16,12,56,73
QP012001,16,12,56,73
QP044010,17,0,52,51
QP044010,17,0,52,51
QP044010,17,0,52,51
QP044010,17,0,52,51
QP044017,17,0,86,71
QP044017,17,0,86,71
QP044017,17,0,86,71
QP044017,17,0,86,71
QP004001,02,13,91,88
QP004001,02,13,91,88
QP004001,02,12,91,88
QP004001,02,12,91,88
QP005001,02,14,85,89
QP005001,02,12,85,89
QP005001,02,12,85,89
QP005001,02,15,85,89
QP084013,02,13,74,96
QP084013,02,11,74,96
QP084013,02,11,74,96
QP084013,02,11,74,96
QP006001,23,0,103,102
QP006001,23,0,103,102
QP006001,23,0,103,102
QP006001,23,0,103,102
QP001003,10,12,65,86
QP001003,10,8,65,86
QP001003,10,0,65,86
QP001003,10,0,65,86
QP069009,10,13,88,98
QP069009,10,12,88,98
QP069009,10,13,88,98
QP069009,10,13,88,98
QP069042,10,14,58,60
QP069042,10,12,58,60
QP069042,10,12,58,60
QP069042,10,14,58,60
QP070004,03,12,72,102
QP070004,03,8,72,102
QP070004,03,11,72,102
QP070004,03,10,72,102
QP039002,03,19,80,81
QP039002,03,13,80,81
QP039002,03,19,80,81
QP039002,03,17,80,81
QP090001,03,0,53,74
QP090001,03,12,53,74
QP090001,03,11,53,74
QP090001,03,0,53,74
QP089004,07,0,41,59
QP089004,07,0,41,59
QP089004,07,0,41,59
QP089004,07,0,41,59
QP056002,14,12,53,69
QP056002,14,0,53,69
QP056002,14,7,53,69
QP056002,14,10,53,69
QP028004,18,13,54,52
QP028004,18,12,54,52
QP028004,18,11,54,52
QP028004,18,12,54,52
QP045006,18,0,85,67
QP045006,18,0,85,67
QP045006,18,0,85,67
QP045006,18,0,85,67
QP054001,12,0,60,70
QP054001,12,0,60,70
QP054001,12,0,60,70
QP054001,12,0,60,70
QP057013,12,24,95,86
QP057013,12,25,95,86
QP057013,12,27,95,86
QP057013,12,27,95,86
QP067006,15,14,83,82
QP067006,15,13,83,82
QP067006,15,11,83,82
QP067006,15,13,83,82
QP059046,09,8,74,64
QP059046,09,11,74,64
QP059046,09,12,74,64
QP059046,09,15,74,64
QP059026,09,0,41,35
QP059026,09,0,41,35
QP059026,09,0,41,35
QP059026,09,0,41,35
QP059043,09,0,93,151
QP059043,09,0,93,151
QP059043,09,0,93,151
QP059043,09,0,93,151
QP059081,09,12,55,54
QP059081,09,11,55,54
QP059081,09,12,55,54
QP059081,09,12,55,54
QP062060,09,7,72,94
QP062060,09,6,72,94
QP062060,09,7,72,94
QP062060,09,7,72,94
QP062047,09,0,72,80
QP062047,09,0,72,80
QP062047,09,0,72,80
QP062047,09,0,72,80
QP093044,24,0,88,93
QP093044,24,0,88,93
QP093044,24,0,88,93
QP093044,24,0,88,93
QP094019,24,13,51,66
QP094019,24,13,51,66
QP094019,24,13,51,66
QP094019,24,13,51,66
QP094006,24,0,65,67
QP094006,24,0,65,67
QP094006,24,0,65,67
QP094006,24,0,65,67
QP094019,24,0,65,74
QP094019,24,0,65,74
QP094019,24,0,65,74
QP094019,24,0,65,74
QP094041,24,0,83,77
QP094041,24,0,83,77
QP094041,24,0,83,77
QP094041,24,0,83,77
QP091035,25,0,113,92
QP091035,25,0,113,92
QP091035,25,0,113,92
QP091035,25,0,113,92
QP095028,25,0,65,87
QP095028,25,0,65,87
QP095028,25,0,65,87
QP095028,25,0,65,87
QP078004,25,13,55,85
QP078004,25,13,55,85
QP078004,25,12,55,85
QP078004,25,13,55,85
QP078004,25,13,87,84
QP078004,25,14,87,84
QP078004,25,14,87,84
QP078004,25,13,87,84
QP972004,31,32,56,44
QP972004,31,26,56,44
QP972004,31,20,56,44
QP972004,31,12,56,44
QP027005,70,12,88,91
QP027005,70,13,88,91
QP027005,70,12,88,91
QP027005,70,13,88,91
QP027002,70,0,83,72
QP027002,70,0,83,72
QP027002,70,0,83,72
QP027002,70,0,83,72
QP050004,70,13,51,74
QP050004,70,14,51,74
QP050004,70,12,51,74
QP050004,70,14,51,74
QP076024,70,12,57,50
QP076024,70,0,57,50
QP076024,70,0,57,50
QP076024,70,10,57,50
QP024001,04,12,71,81
QP024001,04,12,71,81
QP024001,04,14,71,81
QP024001,04,12,71,81
QP024004,04,11,31,37
QP024004,04,12,31,37
