code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
011010,11,23,102,98
011010,11,27,102,98
011010,11,22,102,98
011008,11,0,45,62
011008,11,0,45,62
011008,11,0,45,62
011008,11,0,45,62
030010,11,11,112,88
030010,11,12,112,88
030010,11,12,112,88
030010,11,12,112,88
031008,16,18,43,42
031008,16,15,43,42
031008,16,11,43,42
031008,16,16,43,42
046001,16,10,64,92
046001,16,10,64,92
046001,16,11,64,92
046001,16,11,64,92
044019,17,10,46,79
044019,17,10,46,79
044019,17,9,46,79
044019,17,9,46,79
053001,17,21,65,39
053001,17,25,65,39
053001,17,22,65,39
053001,17,26,65,39
013033,2,13,33,34
013033,2,13,33,34
013033,2,15,33,34
013033,2,14,33,34
005001,2,14,57,69
005001,2,12,57,69
005001,2,12,57,69
005001,2,15,57,69
083012,23,22,74,78
083012,23,23,74,78
083012,23,20,74,78
083012,23,21,74,78
026011,8,0,54,56
026011,8,0,54,56
026011,8,0,54,56
026011,8,0,54,56
038009,8,14,66,83
038009,8,0,66,83
038009,8,11,66,83
038009,8,0,66,83
001003,10,12,70,94
001003,10,8,70,94
001003,10,0,70,94
001003,10,0,70,94
069025,10,19,47,55
069025,10,22,47,55
069025,10,18,47,55
069025,10,21,47,55
070004,3,12,83,93
070004,3,8,83,93
070004,3,11,83,93
070004,3,10,83,93
039002,3,19,72,76
039002,3,13,72,76
039002,3,19,72,76
039002,3,17,72,76
090001,3,0,50,62
090001,3,12,50,62
090001,3,11,50,62
090001,3,0,50,62
026012,8,0,67,69
026012,8,0,67,69
026012,8,0,67,69
026012,8,0,67,69
038010,8,0,45,58
038010,8,0,45,58
038010,8,0,45,58
038010,8,0,45,58
069040,10,12,106,97
069040,10,12,106,97
069040,10,13,106,97
069040,10,13,106,97
062050,9,12,56,44
062050,9,12,56,44
062050,9,11,56,44
062050,9,13,56,44
062053,9,0,72,88
062053,9,0,72,88
062053,9,0,72,88
062053,9,0,72,88
093062,24,0,100,95
093062,24,0,100,95
093062,24,0,100,95
093062,24,0,100,95
094002,24,14,95,103
094002,24,0,95,103
094002,24,12,95,103
094002,24,0,95,103
094042,24,6,59,63
094042,24,0,59,63
094042,24,11,59,63
094042,24,1,59,63
094020,24,14,64,46
094020,24,12,64,46
094020,24,13,64,46
094020,24,15,64,46
075005,1,10,48,60
075005,1,10,48,60
075005,1,11,48,60
075005,1,10,48,60
091021,25,0,71,93
091021,25,0,71,93
091021,25,0,71,93
091021,25,0,71,93
091014,25,0,89,88
091014,25,0,89,88
091014,25,0,89,88
091014,25,0,89,88
095030,25,13,71,75
095030,25,13,71,75
095030,25,13,71,75
095030,25,12,71,75
078003,25,11,71,86
078003,25,12,71,86
078003,25,11,71,86
078003,25,11,71,86
972005,31,38,66,57
972005,31,28,66,57
972005,31,36,66,57
972005,31,35,66,57
972007,31,17,22,23
972007,31,18,22,23
972007,31,18,22,23
972007,31,17,22,23
076016,70,0,44,38
076016,70,0,44,38
076016,70,0,44,38
076016,70,0,44,38
076021,70,0,53,49
076021,70,0,53,49
076021,70,0,53,49
076021,70,0,53,49
040005,4,13,65,69
040005,4,13,65,69
040005,4,10,65,69
040005,4,13,65,69
011004,11,0,91,109
011004,11,0,91,109
011004,11,0,91,109
011004,11,0,91,109
030004,11,12,51,55
030004,11,12,51,55
030004,11,12,51,55
030004,11,14,51,55
030014,11,12,54,39
030014,11,12,54,39
030014,11,12,54,39
030014,11,12,54,39
034009,11,14,55,72
034009,11,13,55,72
034009,11,15,55,72
034009,11,13,55,72
009003,16,12,59,65
009003,16,13,59,65
009003,16,11,59,65
009003,16,13,59,65
049012,17,23,44,93
049012,17,24,44,93
049012,17,24,44,93
049012,17,24,44,93
084016,2,10,96,99
084016,2,7,96,99
084016,2,12,96,99
084016,2,5,96,99
083019,23,13,103,116
083019,23,12,103,116
083019,23,11,103,116
083019,23,14,103,116
007001,8,0,75,83
007001,8,7,75,83
007001,8,12,75,83
007001,8,13,75,83
026012,8,0,56,62
026012,8,0,56,62
026012,8,0,56,62
026012,8,0,56,62
069009,10,13,110,112
069009,10,12,110,112
069009,10,13,110,112
069009,10,13,110,112
025006,3,20,64,67
025006,3,22,64,67
025006,3,22,64,67
025006,3,21,64,67
090001,3,0,76,68
090001,3,12,76,68
090001,3,11,76,68
090001,3,0,76,68
089004,7,12,39,47
089004,7,10,39,47
089004,7,12,39,47
089004,7,0,39,47
056005,14,12,60,36
056005,14,12,60,36
056005,14,12,60,36
056005,14,12,60,36
036003,18,0,56,39
036003,18,0,56,39
036003,18,0,56,39
036003,18,0,56,39
088003,12,12,90,74
088003,12,13,90,74
088003,12,12,90,74
088003,12,11,90,74
008008,19,10,39,49
008008,19,10,39,49
008008,19,10,39,49
008008,19,9,39,49
002012,20,19,52,53
002012,20,27,52,53
002012,20,26,52,53
002012,20,21,52,53
059069,9,0,84,82
059069,9,0,84,82
059069,9,0,84,82
059069,9,0,84,82
059056,9,0,29,34
059056,9,0,29,34
059056,9,0,29,34
059056,9,0,29,34
059026,9,0,54,47
059026,9,0,54,47
059026,9,0,54,47
059026,9,0,54,47
062060,9,7,75,50
062060,9,6,75,50
062060,9,7,75,50
062060,9,7,75,50
062047,9,0,53,80
062047,9,0,53,80
062047,9,0,53,80
062047,9,0,53,80
077006,24,13,64,74
077006,24,13,64,74
077006,24,13,64,74
077006,24,12,64,74
093044,24,0,100,78
093044,24,0,100,78
093044,24,0,100,78
093044,24,0,100,78
094042,24,6,62,63
094042,24,0,62,63
094042,24,11,62,63
094042,24,1,62,63
094019,24,13,57,60
094019,24,13,57,60
094019,24,13,57,60
094019,24,13,57,60
075005,1,10,50,61
075005,1,10,50,61
075005,1,11,50,61
075005,1,10,50,61
091013,25,0,123,105
091013,25,0,123,105
091013,25,0,123,105
091013,25,0,123,105
092001,25,9,67,75
092001,25,9,67,75
092001,25,8,67,75
092001,25,9,67,75
092021,25,11,72,80
092021,25,11,72,80
092021,25,10,72,80
092021,25,13,72,80
092001,25,7,54,86
092001,25,12,54,86
092001,25,11,54,86
092001,25,8,54,86
095002,25,12,46,61
095002,25,11,46,61
095002,25,12,46,61
095002,25,13,46,61
095010,25,13,93,103
095010,25,12,93,103
095010,25,10,93,103
095010,25,10,93,103
095037,25,11,56,61
095037,25,12,56,61
095037,25,13,56,61
095037,25,12,56,61
095037,25,16,74,83
095037,25,14,74,83
095037,25,15,74,83
095037,25,17,74,83
078004,25,13,85,82
078004,25,14,85,82
078004,25,14,85,82
078004,25,13,85,82
972005,31,38,48,43
972005,31,28,48,43
972005,31,36,48,43
972005,31,35,48,43
972007,31,17,22,34
972007,31,18,22,34
972007,31,18,22,34
972007,31,17,22,34
056003,14,0,43,53
056003,14,0,43,53
056003,14,0,43,53
056003,14,0,43,53
056005,14,12,59,27
056005,14,12,59,27
056005,14,12,59,27
056005,14,12,59,27
037012,18,12,50,64
037012,18,12,50,64
037012,18,11,50,64
037012,18,10,50,64
041002,18,12,91,117
041002,18,12,91,117
041002,18,12,91,117
041002,18,12,91,117
057017,12,28,69,55
057017,12,23,69,55
057017,12,25,69,55
057017,12,22,69,55
008004,19,10,33,31
008004,19,0,33,31
008004,19,10,33,31
008004,19,0,33,31
008008,19,10,62,53
008008,19,10,62,53
008008,19,10,62,53
008008,19,9,62,53
051002,19,12,74,73
051002,19,12,74,73
051002,19,11,74,73
051002,19,13,74,73
067006,15,14,74,92
067006,15,13,74,92
067006,15,11,74,92
067006,15,13,74,92
971013,32,18,61,55
971013,32,28,61,55
971013,32,10,61,55
971013,32,29,61,55
973006,33,26,103,117
973006,33,39,103,117
973006,33,34,103,117
973006,33,32,103,117
060015,20,13,89,80
060015,20,14,89,80
060015,20,13,89,80
060015,20,13,89,80
059046,9,8,60,68
059046,9,11,60,68
059046,9,12,60,68
059046,9,15,60,68
059081,9,12,63,62
059081,9,11,63,62
059081,9,12,63,62
059081,9,12,63,62
093061,24,9,54,35
093061,24,13,54,35
093061,24,13,54,35
093061,24,13,54,35
093027,24,0,84,115
093027,24,0,84,115
093027,24,0,84,115
093027,24,0,84,115
093038,24,13,77,79
093038,24,13,77,79
093038,24,14,77,79
093038,24,14,77,79
093044,24,0,91,86
093044,24,0,91,86
093044,24,0,91,86
093044,24,0,91,86
094042,24,6,65,63
094042,24,0,65,63
094042,24,11,65,63
094042,24,1,65,63
091013,25,0,105,101
091013,25,0,105,101
091013,25,0,105,101
091013,25,0,105,101
092001,25,9,79,82
092001,25,9,79,82
092001,25,8,79,82
092001,25,9,79,82
095002,25,12,62,64
095002,25,11,62,64
095002,25,12,62,64
095002,25,13,62,64
095010,25,13,95,99
095010,25,12,95,99
095010,25,10,95,99
095010,25,10,95,99
095001,25,20,83,78
095001,25,20,83,78
095001,25,20,83,78
095001,25,20,83,78
095024,25,14,65,62
095024,25,20,65,62
095024,25,15,65,62
095024,25,16,65,62
095021,25,1,75,88
095021,25,11,75,88
095021,25,14,75,88
095021,25,10,75,88
095037,25,11,53,66
095037,25,12,53,66
095037,25,13,53,66
095037,25,12,53,66
095037,25,16,70,84
095037,25,14,70,84
095037,25,15,70,84
095037,25,17,70,84
078004,25,13,62,76
078004,25,13,62,76
078004,25,12,62,76
078004,25,13,62,76
078004,25,13,72,91
078004,25,14,72,91
078004,25,14,72,91
078004,25,13,72,91
972004,31,0,63,53
972004,31,0,63,53
972004,31,0,63,53
972004,31,0,63,53
972007,31,17,28,37
972007,31,18,28,37
972007,31,18,28,37
972007,31,17,28,37
027005,70,12,83,71
027005,70,13,83,71
027005,70,12,83,71
027005,70,13,83,71
027002,70,0,76,62
027002,70,0,76,62
027002,70,0,76,62
027002,70,0,76,62
050001,70,0,48,29
050001,70,11,48,29
050001,70,14,48,29
050001,70,13,48,29
061007,70,12,31,51
061007,70,8,31,51
061007,70,13,31,51
061007,70,6,31,51
076024,70,12,37,55
076024,70,0,37,55
076024,70,0,37,55
076024,70,10,37,55
033015,4,15,65,90
033015,4,16,65,90
033015,4,15,65,90
033015,4,15,65,90
033002,4,0,66,48
033002,4,0,66,48
033002,4,0,66,48
033002,4,0,66,48
087008,22,13,54,60
087008,22,12,54,60
087008,22,12,54,60
087008,22,11,54,60
016004,13,0,79,88
016004,13,0,79,88
016004,13,0,79,88
016004,13,11,79,88
017004,13,11,49,61
017004,13,0,49,61
017004,13,0,49,61
017004,13,0,49,61
079003,13,13,61,75
079003,13,22,61,75
079003,13,28,61,75
079003,13,24,61,75
011010,11,22,101,95
011010,11,23,101,95
011010,11,27,101,95
011010,11,22,101,95
031003,16,12,53,54
031003,16,17,53,54
031003,16,15,53,54
031003,16,13,53,54
044003,17,12,78,94
044003,17,10,78,94
044003,17,12,78,94
044003,17,13,78,94
049012,17,23,59,75
049012,17,24,59,75
049012,17,24,59,75
049012,17,24,59,75
004001,2,0,58,45
004001,2,9,58,45
004001,2,0,58,45
004001,2,0,58,45
013062,2,13,62,52
013062,2,14,62,52
013062,2,14,62,52
013062,2,13,62,52
084009,2,14,91,110
084009,2,15,91,110
084009,2,15,91,110
084009,2,16,91,110
084016,2,10,103,106
084016,2,7,103,106
084016,2,12,103,106
084016,2,5,103,106
026011,8,0,52,58
026011,8,0,52,58
026011,8,0,52,58
026011,8,0,52,58
026012,8,0,55,53
026012,8,0,55,53
026012,8,0,55,53
026012,8,0,55,53
038009,8,14,71,73
038009,8,0,71,73
038009,8,11,71,73
038009,8,0,71,73
042002,10,13,99,127
042002,10,13,99,127
042002,10,12,99,127
042002,10,13,99,127
042019,10,13,96,71
042019,10,13,96,71
042019,10,12,96,71
042019,10,13,96,71
069001,10,13,108,116
069001,10,13,108,116
069001,10,13,108,116
069001,10,13,108,116
021004,7,10,63,72
021004,7,8,63,72
021004,7,9,63,72
021004,7,6,63,72
035006,14,11,40,44
035006,14,14,40,44
035006,14,12,40,44
035006,14,13,40,44
037012,18,12,65,55
037012,18,12,65,55
037012,18,11,65,55
037012,18,10,65,55
037007,18,0,47,50
037007,18,0,47,50
037007,18,0,47,50
037007,18,0,47,50
041002,18,12,90,90
041002,18,12,90,90
041002,18,12,90,90
041002,18,12,90,90
057017,12,28,67,86
057017,12,23,67,86
057017,12,25,67,86
057017,12,22,67,86
088003,12,12,82,83
088003,12,13,82,83
088003,12,12,82,83
088003,12,11,82,83
051002,19,12,81,61
051002,19,12,81,61
051002,19,11,81,61
051002,19,13,81,61
973011,33,15,96,96
973011,33,24,96,96
973011,33,25,96,96
973011,33,26,96,96
060014,20,22,95,89
060014,20,13,95,89
060014,20,24,95,89
060014,20,19,95,89
059069,9,0,84,72
059069,9,0,84,72
059069,9,0,84,72
059069,9,0,84,72
059044,9,13,47,51
059044,9,12,47,51
059044,9,11,47,51
059044,9,13,47,51
059054,9,0,64,73
059054,9,0,64,73
059054,9,5,64,73
059054,9,0,64,73
076003,70,13,55,57
076003,70,10,55,57
076003,70,15,55,57
076003,70,12,55,57
076021,70,0,49,47
076021,70,0,49,47
076021,70,0,49,47
076021,70,0,49,47
024001,4,12,61,67
024001,4,12,61,67
024001,4,14,61,67
024001,4,12,61,67
024004,4,11,28,56
024004,4,12,28,56
024004,4,14,28,56
024004,4,11,28,56
087007,22,0,84,89
087007,22,0,84,89
087007,22,0,84,89
087007,22,0,84,89
079004,13,14,60,59
079004,13,15,60,59
079004,13,13,60,59
079004,13,14,60,59
030002,11,0,66,53
030002,11,0,66,53
030002,11,0,66,53
030002,11,0,66,53
030010,11,0,85,76
030010,11,12,85,76
030010,11,0,85,76
030010,11,0,85,76
030011,11,22,66,52
030011,11,22,66,52
030011,11,13,66,52
030011,11,13,66,52
031001,16,0,103,112
031001,16,0,103,112
031001,16,0,103,112
031001,16,0,103,112
013021,2,0,62,74
013021,2,0,62,74
013021,2,0,62,74
013021,2,0,62,74
084009,2,14,94,103
084009,2,15,94,103
084009,2,15,94,103
084009,2,16,94,103
026011,8,0,55,52
026011,8,0,55,52
026011,8,0,55,52
026011,8,0,55,52
001007,10,17,96,106
001007,10,13,96,106
001007,10,15,96,106
001007,10,12,96,106
069009,10,13,103,87
069009,10,12,103,87
069009,10,13,103,87
069009,10,13,103,87
069042,10,14,55,45
069042,10,12,55,45
069042,10,12,55,45
069042,10,14,55,45
027005,70,12,68,84
027005,70,13,68,84
027005,70,12,68,84
027005,70,13,68,84
050001,70,0,38,34
050001,70,11,38,34
050001,70,14,38,34
050001,70,13,38,34
050004,70,13,51,51
050004,70,14,51,51
050004,70,12,51,51
050004,70,14,51,51
061005,70,11,60,53
061005,70,10,60,53
061005,70,12,60,53
061005,70,11,60,53
076016,70,0,37,39
076016,70,0,37,39
076016,70,0,37,39
076016,70,0,37,39
076019,70,12,57,75
076019,70,12,57,75
076019,70,14,57,75
076019,70,12,57,75
024002,4,13,68,72
024002,4,14,68,72
024002,4,13,68,72
024002,4,10,68,72
087003,22,12,39,68
087003,22,10,39,68
087003,22,12,39,68
087003,22,10,39,68
016004,13,0,74,80
016004,13,0,74,80
016004,13,0,74,80
016004,13,11,74,80
017003,13,13,103,101
017003,13,14,103,101
017003,13,12,103,101
017003,13,12,103,101
079003,13,13,58,85
079003,13,22,58,85
079003,13,28,58,85
079003,13,24,58,85
011004,11,0,51,49
011004,11,0,51,49
011004,11,0,51,49
011004,11,0,51,49
011006,11,16,86,94
011006,11,26,86,94
011006,11,22,86,94
011006,11,27,86,94
011010,11,22,85,85
011010,11,23,85,85
011010,11,27,85,85
011010,11,22,85,85
030018,11,12,55,65
030018,11,12,55,65
030018,11,12,55,65
030018,11,12,55,65
009003,16,12,73,72
009003,16,13,73,72
009003,16,11,73,72
009003,16,13,73,72
046001,16,10,86,67
046001,16,10,86,67
046001,16,11,86,67
046001,16,11,86,67
044019,17,10,78,73
044019,17,10,78,73
044019,17,9,78,73
044019,17,9,78,73
049012,17,23,53,79
049012,17,24,53,79
049012,17,24,53,79
049012,17,24,53,79
053001,17,21,64,58
053001,17,25,64,58
053001,17,22,64,58
053001,17,26,64,58
004001,2,13,81,92
004001,2,13,81,92
004001,2,12,81,92
004001,2,12,81,92
013006,2,11,127,145
013006,2,8,127,145
013006,2,13,127,145
013006,2,14,127,145
013062,2,13,64,66
013062,2,14,64,66
013062,2,14,64,66
013062,2,13,64,66
084013,2,13,93,94
084013,2,11,93,94
084013,2,11,93,94
084013,2,11,93,94
083019,23,13,104,119
083019,23,12,104,119
083019,23,11,104,119
083019,23,14,104,119
083012,23,22,65,69
083012,23,23,65,69
083012,23,20,65,69
083012,23,21,65,69
090001,3,0,69,56
090001,3,12,69,56
090001,3,11,69,56
090001,3,0,69,56
071007,7,0,51,68
071007,7,0,51,68
071007,7,0,51,68
071007,7,0,51,68
089004,7,12,46,45
089004,7,10,46,45
089004,7,12,46,45
089004,7,0,46,45
036003,18,0,39,50
036003,18,0,39,50
036003,18,0,39,50
036003,18,0,39,50
037007,18,0,39,38
037007,18,0,39,38
037007,18,0,39,38
037007,18,0,39,38
041002,18,12,85,79
041002,18,12,85,79
041002,18,12,85,79
041002,18,12,85,79
067007,15,0,70,82
067007,15,13,70,82
067007,15,15,70,82
067007,15,1,70,82
060014,20,22,84,92
060014,20,13,84,92
060014,20,24,84,92
060014,20,19,84,92
059041,9,0,93,94
059041,9,0,93,94
059041,9,0,93,94
059041,9,0,93,94
059081,9,12,69,76
059081,9,11,69,76
059081,9,12,69,76
059081,9,12,69,76
077004,24,13,66,78
077004,24,13,66,78
077004,24,13,66,78
077004,24,13,66,78
077024,24,13,77,65
077024,24,13,77,65
077024,24,13,77,65
077024,24,13,77,65
093044,24,0,84,127
093044,24,0,84,127
093044,24,0,84,127
093044,24,0,84,127
094042,24,6,54,50
094042,24,0,54,50
094042,24,11,54,50
094042,24,1,54,50
092021,25,11,82,74
092021,25,11,82,74
092021,25,10,82,74
092021,25,13,82,74
092001,25,7,85,95
092001,25,12,85,95
092001,25,11,85,95
092001,25,8,85,95
095001,25,20,69,72
095001,25,20,69,72
095001,25,20,69,72
095001,25,20,69,72
095021,25,1,64,96
095021,25,11,64,96
095021,25,14,64,96
095021,25,10,64,96
095037,25,11,60,56
095037,25,12,60,56
095037,25,13,60,56
095037,25,12,60,56
095037,25,16,82,81
095037,25,14,82,81
095037,25,15,82,81
095037,25,17,82,81
061005,70,11,44,57
061005,70,10,44,57
061005,70,12,44,57
061005,70,11,44,57
076027,70,0,69,67
076027,70,0,69,67
076027,70,0,69,67
076027,70,0,69,67
076003,70,0,38,68
076003,70,0,38,68
076003,70,12,38,68
076003,70,14,38,68
076008,70,0,43,39
076008,70,0,43,39
076008,70,0,43,39
076008,70,0,43,39
024005,4,13,45,52
024005,4,0,45,52
024005,4,9,45,52
024005,4,6,45,52
011004,11,0,87,101
011004,11,0,87,101
011004,11,0,87,101
011004,11,0,87,101
066001,11,12,117,111
066001,11,15,117,111
066001,11,15,117,111
066001,11,13,117,111
012002,16,24,89,95
012002,16,24,89,95
012002,16,23,89,95
012002,16,23,89,95
031003,16,12,58,50
031003,16,17,58,50
031003,16,15,58,50
031003,16,13,58,50
004001,2,13,100,92
004001,2,13,100,92
004001,2,12,100,92
004001,2,12,100,92
013006,2,11,117,128
013006,2,8,117,128
013006,2,13,117,128
013006,2,14,117,128
084013,2,13,90,89
084013,2,11,90,89
084013,2,11,90,89
084013,2,11,90,89
084007,2,0,55,81
084007,2,0,55,81
084007,2,0,55,81
084007,2,0,55,81
006012,23,0,66,81
006012,23,13,66,81
006012,23,12,66,81
006012,23,0,66,81
026012,8,0,55,60
026012,8,0,55,60
026012,8,0,55,60
026012,8,0,55,60
001007,10,17,103,96
001007,10,13,103,96
001007,10,15,103,96
001007,10,12,103,96
042002,10,13,137,125
042002,10,13,137,125
042002,10,12,137,125
042002,10,13,137,125
070003,3,9,74,83
070003,3,10,74,83
070003,3,9,74,83
070003,3,11,74,83
090001,3,13,33,35
090001,3,12,33,35
090001,3,12,33,35
090001,3,12,33,35
021004,7,10,58,72
021004,7,8,58,72
021004,7,9,58,72
021004,7,6,58,72
089004,7,0,52,64
089004,7,0,52,64
089004,7,0,52,64
089004,7,0,52,64
035006,14,11,47,43
035006,14,14,47,43
035006,14,12,47,43
035006,14,13,47,43
007001,8,0,64,74
007001,8,7,64,74
007001,8,12,64,74
007001,8,13,64,74
038014,8,14,56,54
038014,8,14,56,54
038014,8,15,56,54
038014,8,13,56,54
042005,10,13,101,106
042005,10,13,101,106
042005,10,13,101,106
042005,10,13,101,106
050002,70,12,48,44
050002,70,13,48,44
050002,70,14,48,44
050002,70,14,48,44
076008,70,0,41,39
076008,70,0,41,39
076008,70,0,41,39
076008,70,0,41,39
076024,70,0,61,63
076024,70,12,61,63
076024,70,12,61,63
076024,70,14,61,63
033002,4,0,87,70
033002,4,0,87,70
033002,4,0,87,70
033002,4,0,87,70
040005,4,13,69,70
040005,4,13,69,70
040005,4,10,69,70
040005,4,13,69,70
047006,4,12,91,75
047006,4,12,91,75
047006,4,11,91,75
047006,4,12,91,75
011004,11,27,84,93
011004,11,29,84,93
011004,11,30,84,93
011004,11,29,84,93
011008,11,0,60,50
011008,11,0,60,50
011008,11,0,60,50
011008,11,0,60,50
030004,11,12,51,81
030004,11,12,51,81
030004,11,12,51,81
030004,11,12,51,81
034016,11,9,63,97
034016,11,12,63,97
034016,11,13,63,97
034016,11,5,63,97
066001,11,12,103,133
066001,11,15,103,133
066001,11,15,103,133
066001,11,13,103,133
044010,17,0,51,59
044010,17,0,51,59
044010,17,0,51,59
044010,17,0,51,59
044003,17,12,81,101
044003,17,10,81,101
044003,17,12,81,101
044003,17,13,81,101
072006,17,11,58,55
072006,17,7,58,55
072006,17,10,58,55
072006,17,10,58,55
004001,2,0,46,39
004001,2,9,46,39
004001,2,0,46,39
004001,2,0,46,39
013027,2,0,72,85
013027,2,0,72,85
013027,2,0,72,85
013027,2,0,72,85
005001,2,14,70,77
005001,2,12,70,77
005001,2,12,70,77
005001,2,15,70,77
084021,2,13,72,91
084021,2,13,72,91
084021,2,15,72,91
084021,2,13,72,91
084007,2,0,59,67
084007,2,0,59,67
084007,2,0,59,67
084007,2,0,59,67
006001,23,0,60,103
006001,23,0,60,103
006001,23,0,60,103
006001,23,0,60,103
093061,24,9,48,58
093061,24,13,48,58
093061,24,13,48,58
093061,24,13,48,58
077024,24,13,69,80
077024,24,13,69,80
077024,24,13,69,80
077024,24,13,69,80
093056,24,14,87,70
093056,24,14,87,70
093056,24,14,87,70
093056,24,16,87,70
093059,24,14,60,69
093059,24,14,60,69
093059,24,12,60,69
093059,24,14,60,69
093038,24,13,52,64
093038,24,13,52,64
093038,24,14,52,64
093038,24,14,52,64
091035,25,12,74,103
091035,25,10,74,103
091035,25,11,74,103
091035,25,8,74,103
091015,25,14,93,87
091015,25,14,93,87
091015,25,13,93,87
091015,25,14,93,87
092021,25,12,74,73
092021,25,7,74,73
092021,25,0,74,73
092021,25,0,74,73
092021,25,11,79,64
092021,25,11,79,64
092021,25,10,79,64
092021,25,13,79,64
092001,25,7,66,101
092001,25,12,66,101
092001,25,11,66,101
092001,25,8,66,101
095010,25,13,77,95
095010,25,12,77,95
095010,25,10,77,95
095010,25,10,77,95
095024,25,14,63,64
095024,25,20,63,64
095024,25,15,63,64
095024,25,16,63,64
095014,25,13,72,66
095014,25,11,72,66
095014,25,13,72,66
095014,25,13,72,66
095041,25,0,57,61
095041,25,0,57,61
095041,25,0,57,61
095041,25,0,57,61
095018,25,0,71,60
095018,25,0,71,60
095018,25,0,71,60
095018,25,0,71,60
095037,25,11,62,58
095037,25,12,62,58
095037,25,13,62,58
095037,25,12,62,58
095019,25,0,57,49
095019,25,0,57,49
095019,25,0,57,49
095019,25,0,57,49
076027,70,0,65,64
076027,70,0,65,64
076027,70,0,65,64
076027,70,0,65,64
076003,70,13,42,57
076003,70,10,42,57
076003,70,15,42,57
076003,70,12,42,57
076003,70,0,57,59
076003,70,0,57,59
076003,70,12,57,59
076003,70,14,57,59
076024,70,0,65,57
076024,70,12,65,57
076024,70,12,65,57
076024,70,14,65,57
076026,70,3,49,49
076026,70,0,49,49
076026,70,13,49,49
076026,70,12,49,49
087003,22,12,57,60
087003,22,10,57,60
087003,22,12,57,60
087003,22,10,57,60
087007,22,0,82,89
087007,22,0,82,89
087007,22,0,82,89
087007,22,0,82,89
087008,22,13,60,48
087008,22,12,60,48
087008,22,12,60,48
087008,22,11,60,48
017004,13,11,42,54
017004,13,0,42,54
017004,13,0,42,54
017004,13,0,42,54
017003,13,13,116,105
017003,13,14,116,105
017003,13,12,116,105
017003,13,12,116,105
011008,11,0,65,52
011008,11,0,65,52
011008,11,0,65,52
011008,11,0,65,52
030010,11,11,86,105
030010,11,12,86,105
030010,11,12,86,105
030010,11,12,86,105
030011,11,22,45,78
030011,11,22,45,78
030011,11,13,45,78
030011,11,13,45,78
066001,11,12,121,153
066001,11,15,121,153
066001,11,15,121,153
066001,11,13,121,153
031008,16,18,51,57
031008,16,15,51,57
031008,16,11,51,57
031008,16,16,51,57
044017,17,0,80,74
044017,17,0,80,74
044017,17,0,80,74
044017,17,0,80,74
013006,2,11,124,146
013006,2,8,124,146
013006,2,13,124,146
013006,2,14,124,146
013033,2,13,49,60
013033,2,13,49,60
013033,2,15,49,60
013033,2,14,49,60
013021,2,0,54,55
013021,2,0,54,55
013021,2,0,54,55
013021,2,0,54,55
